1901,regular,1901-10-02T00:00:00.000Z,@Harvard,Harvard,12-0,Bowdoin,0.5950000000000003,71.645
1901,regular,1901-10-02T00:00:00.000Z,@Harvard,Bowdoin,0-12,Harvard,0.5950000000000003,69.405
1901,regular,1901-10-02T00:00:00.000Z,@Lafayette,Lafayette,40-0,Ursinus,1.05,71.05
1901,regular,1901-10-02T00:00:00.000Z,@Lafayette,Ursinus,0-40,Lafayette,1.05,68.95
1901,regular,1901-10-02T00:00:00.000Z,@Yale,Yale,6-0,Amherst College,0.6650000000000006,71.715
1901,regular,1901-10-02T00:00:00.000Z,@Yale,Amherst College,0-6,Yale,0.6650000000000006,70.035
1901,regular,1901-10-05T00:00:00.000Z,@Pennsylvania,Pennsylvania,23-6,Penn State,1.1838749999999998,72.233875
1901,regular,1901-10-05T00:00:00.000Z,@Pennsylvania,Penn State,6-23,Pennsylvania,1.1838749999999998,70.758625
1901,regular,1901-10-05T00:00:00.000Z,@Columbia,Columbia,5-0,Williams,0.4594999999999999,71.81450000000001
1901,regular,1901-10-05T00:00:00.000Z,@Columbia,Williams,0-5,Columbia,0.4594999999999999,68.4905
1901,regular,1901-10-05T00:00:00.000Z,@Minnesota,Minnesota,27-0,Chicago College,0.7261124999999999,72.8853625
1901,regular,1901-10-05T00:00:00.000Z,@Minnesota,Chicago College,0-27,Minnesota,0.7261124999999999,69.2738875
1901,regular,1901-10-05T00:00:00.000Z,@Lehigh,Lehigh,0-16,Buffalo,1.6875,67.2625
1901,regular,1901-10-05T00:00:00.000Z,@Lehigh,Buffalo,16-0,Lehigh,1.6875,72.3875
1901,regular,1901-10-05T00:00:00.000Z,@Army,Army,20-0,Franklin & Marshall,1.05,71.05
1901,regular,1901-10-05T00:00:00.000Z,@Army,Franklin & Marshall,0-20,Army,1.05,68.95
1901,regular,1901-10-05T00:00:00.000Z,@Michigan,Michigan,57-0,Case,0.8925000000000004,71.9425
1901,regular,1901-10-05T00:00:00.000Z,@Michigan,Case,0-57,Michigan,0.8925000000000004,69.1075
1901,regular,1901-10-05T00:00:00.000Z,@Drake,Drake,5-6,Grinnell,1.3704999999999998,70.5795
1901,regular,1901-10-05T00:00:00.000Z,@Drake,Grinnell,6-5,Drake,1.3704999999999998,72.6155
1901,regular,1901-10-05T00:00:00.000Z,@Ohio Medical,Ohio Medical,0-6,Notre Dame,1.2700000000000005,68.73
